Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CLM0044856,CUST0907553,VEH0907553,10000,2025-03-07,1
CLM0044857,CUST0907615,VEH0907615,10000,2025-05-21,1
CLM0044858,CUST0907617,VEH0907617,10000,2025-12-28,1
CLM0044859,CUST0907634,VEH0907634,10000,2025-10-14,1
CLM0044860,CUST0907643,VEH0907643,10000,2025-05-14,1
CLM0044861,CUST0907666,VEH0907666,10000,2025-10-14,1
CLM0044862,CUST0907669,VEH0907669,10000,2025-05-28,1
CLM0044863,CUST0907670,VEH0907670,10000,2025-08-21,1
CLM0044864,CUST0907674,VEH0907674,10000,2025-11-28,1
CLM0044865,CUST0907707,VEH0907707,10000,2025-02-13,1
CLM0044866,CUST0907730,VEH0907730,10000,2025-04-28,1
CLM0044867,CUST0907754,VEH0907754,10000,2025-03-14,1
CLM0044868,CUST0907767,VEH0907767,10000,2025-10-14,1
CLM0044869,CUST0907783,VEH0907783,10000,2025-09-14,1
CLM0044870,CUST0907784,VEH0907784,10000,2026-02-07,1
CLM0044871,CUST0907813,VEH0907813,10000,2025-01-20,1
CLM0044872,CUST0907854,VEH0907854,10000,2025-10-21,1
CLM0044873,CUST0907862,VEH0907862,10000,2025-04-14,1
CLM0044874,CUST0907867,VEH0907867,10000,2025-02-06,1
CLM0044875,CUST0907885,VEH0907885,10000,2025-02-27,1
CLM0044876,CUST0907890,VEH0907890,10000,2025-06-14,1
CLM0044877,CUST0907924,VEH0907924,10000,2025-11-14,1
CLM0044878,CUST0907957,VEH0907957,10000,2026-01-06,1
CLM0044879,CUST0907960,VEH0907960,10000,2025-11-14,1
CLM0044880,CUST0907970,VEH0907970,10000,2025-07-21,1
CLM0044881,CUST0907972,VEH0907972,10000,2025-01-06,1
CLM0044882,CUST0907976,VEH0907976,10000,2025-05-28,1
CLM0044883,CUST0907989,VEH0907989,10000,2025-10-28,1
CLM0044884,CUST0908020,VEH0908020,10000,2025-09-14,1
CLM0044885,CUST0908026,VEH0908026,10000,2026-02-08,1
CLM0044886,CUST0908069,VEH0908069,10000,2026-01-06,1
CLM0044887,CUST0908071,VEH0908071,10000,2025-10-07,1
CLM0044888,CUST0908101,VEH0908101,10000,2025-02-13,1
CLM0044889,CUST0908111,VEH0908111,10000,2025-01-06,1
CLM0044890,CUST0908126,VEH0908126,10000,2026-01-22,1
CLM0044891,CUST0908132,VEH0908132,10000,2025-09-28,1
CLM0044892,CUST0908136,VEH0908136,10000,2025-02-20,1
CLM0044893,CUST0908139,VEH0908139,10000,2025-02-13,1
CLM0044894,CUST0908140,VEH0908140,10000,2025-11-07,1
CLM0044895,CUST0908142,VEH0908142,10000,2025-09-21,1
CLM0044896,CUST0908148,VEH0908148,10000,2025-05-07,1
CLM0044897,CUST0908148,VEH0908148,10000,2026-02-11,2
CLM0044898,CUST0908159,VEH0908159,10000,2025-10-28,1
CLM0044899,CUST0908164,VEH0908164,10000,2025-06-21,1
CLM0044900,CUST0908174,VEH0908174,10000,2025-05-07,1
CLM0044901,CUST0908261,VEH0908261,10000,2025-06-14,1
CLM0044902,CUST0908271,VEH0908271,10000,2025-02-20,1
CLM0044903,CUST0908339,VEH0908339,10000,2025-02-13,1
CLM0044904,CUST0908357,VEH0908357,10000,2026-02-16,1
CLM0044905,CUST0908400,VEH0908400,10000,2025-09-21,1
CLM0044906,CUST0908417,VEH0908417,10000,2026-02-22,1
CLM0044907,CUST0908422,VEH0908422,10000,2026-02-05,1
CLM0044908,CUST0908427,VEH0908427,10000,2025-08-21,1
CLM0044909,CUST0908429,VEH0908429,10000,2025-03-21,1
CLM0044910,CUST0908468,VEH0908468,10000,2025-06-28,1
CLM0044911,CUST0908476,VEH0908476,10000,2025-07-21,1
CLM0044912,CUST0908505,VEH0908505,10000,2025-09-14,1
CLM0044913,CUST0908516,VEH0908516,10000,2025-10-28,1
CLM0044914,CUST0908526,VEH0908526,10000,2025-02-27,1
CLM0044915,CUST0908552,VEH0908552,10000,2025-08-28,1
CLM0044916,CUST0908635,VEH0908635,10000,2026-02-02,1
CLM0044917,CUST0908643,VEH0908643,10000,2025-04-07,1
CLM0044918,CUST0908699,VEH0908699,10000,2025-07-21,1
CLM0044919,CUST0908709,VEH0908709,10000,2025-05-14,1
CLM0044920,CUST0908778,VEH0908778,10000,2025-09-07,1
CLM0044921,CUST0908785,VEH0908785,10000,2025-09-14,1
CLM0044922,CUST0908796,VEH0908796,10000,2025-04-21,1
CLM0044923,CUST0908870,VEH0908870,10000,2025-08-28,1
CLM0044924,CUST0908958,VEH0908958,10000,2025-06-21,1
CLM0044925,CUST0908964,VEH0908964,10000,2025-03-07,1
CLM0044926,CUST0908980,VEH0908980,10000,2026-01-24,1
CLM0044927,CUST0909056,VEH0909056,10000,2025-03-14,1
CLM0044928,CUST0909109,VEH0909109,10000,2026-02-11,1
CLM0044929,CUST0909146,VEH0909146,10000,2025-08-07,1
CLM0044930,CUST0909159,VEH0909159,10000,2025-04-07,1
CLM0044931,CUST0909186,VEH0909186,10000,2025-11-28,1
CLM0044932,CUST0909201,VEH0909201,10000,2026-01-15,1
CLM0044933,CUST0909221,VEH0909221,10000,2026-02-07,1
CLM0044934,CUST0909228,VEH0909228,10000,2025-01-27,1
CLM0044935,CUST0909241,VEH0909241,10000,2026-01-17,1
CLM0044936,CUST0909253,VEH0909253,10000,2025-07-14,1
CLM0044937,CUST0909261,VEH0909261,10000,2025-12-28,1
CLM0044938,CUST0909265,VEH0909265,10000,2025-06-21,1
CLM0044939,CUST0909290,VEH0909290,10000,2025-03-21,1
CLM0044940,CUST0909295,VEH0909295,10000,2026-01-03,1
CLM0044941,CUST0909299,VEH0909299,10000,2025-12-21,1
CLM0044942,CUST0909311,VEH0909311,10000,2026-02-11,1
CLM0044943,CUST0909317,VEH0909317,10000,2026-02-24,1
CLM0044944,CUST0909350,VEH0909350,10000,2026-01-03,1
CLM0044945,CUST0909396,VEH0909396,10000,2026-02-27,1
CLM0044946,CUST0909398,VEH0909398,10000,2025-09-28,1
CLM0044947,CUST0909445,VEH0909445,10000,2026-01-04,1
CLM0044948,CUST0909479,VEH0909479,10000,2026-02-02,1
CLM0044949,CUST0909569,VEH0909569,10000,2025-04-28,1
CLM0044950,CUST0909608,VEH0909608,10000,2025-07-21,1
CLM0044951,CUST0909630,VEH0909630,10000,2025-12-28,1
CLM0044952,CUST0909643,VEH0909643,10000,2025-01-06,1
CLM0044953,CUST0909644,VEH0909644,10000,2025-11-07,1
CLM0044954,CUST0909655,VEH0909655,10000,2025-03-28,1
CLM0044955,CUST0909706,VEH0909706,10000,2025-08-21,1
CLM0044956,CUST0909720,VEH0909720,10000,2026-02-12,1
CLM0044957,CUST0909722,VEH0909722,10000,2025-03-07,1
CLM0044958,CUST0909725,VEH0909725,10000,2025-09-28,1
CLM0044959,CUST0909733,VEH0909733,10000,2025-05-21,1
CLM0044960,CUST0909744,VEH0909744,10000,2025-05-07,1
CLM0044961,CUST0909763,VEH0909763,10000,2026-02-13,1
CLM0044962,CUST0909778,VEH0909778,10000,2026-01-16,1
CLM0044963,CUST0909799,VEH0909799,10000,2025-10-07,1
CLM0044964,CUST0909826,VEH0909826,10000,2026-01-13,1
CLM0044965,CUST0909827,VEH0909827,10000,2025-01-06,1
CLM0044966,CUST0909869,VEH0909869,10000,2026-01-28,1
CLM0044967,CUST0909872,VEH0909872,10000,2025-06-14,1
CLM0044968,CUST0909903,VEH0909903,10000,2025-10-07,1
CLM0044969,CUST0909906,VEH0909906,10000,2025-09-14,1
CLM0044970,CUST0909914,VEH0909914,10000,2025-01-06,1
CLM0044971,CUST0909951,VEH0909951,10000,2025-05-07,1
CLM0044972,CUST0910035,VEH0910035,10000,2025-04-07,1
CLM0044973,CUST0910037,VEH0910037,10000,2025-08-21,1
CLM0044974,CUST0910092,VEH0910092,10000,2025-08-14,1
CLM0044975,CUST0910114,VEH0910114,10000,2025-11-28,1
CLM0044976,CUST0910154,VEH0910154,10000,2025-03-07,1
CLM0044977,CUST0910165,VEH0910165,10000,2025-02-20,1
CLM0044978,CUST0910199,VEH0910199,10000,2025-10-21,1
CLM0044979,CUST0910203,VEH0910203,10000,2025-05-07,1
CLM0044980,CUST0910209,VEH0910209,10000,2026-01-12,1
CLM0044981,CUST0910220,VEH0910220,10000,2026-02-17,1
CLM0044982,CUST0910223,VEH0910223,10000,2025-06-21,1
CLM0044983,CUST0910225,VEH0910225,10000,2025-02-20,1
CLM0044984,CUST0910258,VEH0910258,10000,2025-04-28,1
CLM0044985,CUST0910275,VEH0910275,10000,2025-07-07,1
CLM0044986,CUST0910299,VEH0910299,10000,2025-10-21,1
CLM0044987,CUST0910342,VEH0910342,10000,2026-01-11,1
CLM0044988,CUST0910351,VEH0910351,10000,2025-05-28,1
CLM0044989,CUST0910371,VEH0910371,10000,2026-01-03,1
CLM0044990,CUST0910376,VEH0910376,10000,2025-01-27,1
CLM0044991,CUST0910404,VEH0910404,10000,2025-09-14,1
CLM0044992,CUST0910418,VEH0910418,10000,2025-08-14,1
CLM0044993,CUST0910504,VEH0910504,10000,2025-03-21,1
CLM0044994,CUST0910525,VEH0910525,10000,2025-10-14,1
CLM0044995,CUST0910537,VEH0910537,10000,2025-07-07,1
CLM0044996,CUST0910567,VEH0910567,10000,2025-01-13,1
CLM0044997,CUST0910577,VEH0910577,10000,2025-05-14,1
CLM0044998,CUST0910611,VEH0910611,10000,2026-01-21,1
CLM0044999,CUST0910634,VEH0910634,10000,2025-10-07,1
CLM0045000,CUST0910667,VEH0910667,10000,2026-02-24,1
CLM0045001,CUST0910675,VEH0910675,10000,2025-04-21,1
CLM0045002,CUST0910680,VEH0910680,10000,2025-01-20,1
CLM0045003,CUST0910718,VEH0910718,10000,2026-01-28,1
CLM0045004,CUST0910766,VEH0910766,10000,2025-01-13,1
CLM0045005,CUST0910771,VEH0910771,10000,2025-08-07,1
CLM0045006,CUST0910799,VEH0910799,10000,2025-07-07,1
CLM0045007,CUST0910812,VEH0910812,10000,2026-02-17,1
CLM0045008,CUST0910828,VEH0910828,10000,2025-04-07,1
CLM0045009,CUST0910841,VEH0910841,10000,2025-12-14,1
CLM0045010,CUST0910848,VEH0910848,10000,2025-10-28,1
CLM0045011,CUST0910854,VEH0910854,10000,2025-08-14,1
CLM0045012,CUST0910879,VEH0910879,10000,2026-01-09,1
CLM0045013,CUST0910892,VEH0910892,10000,2025-03-28,1
CLM0045014,CUST0910924,VEH0910924,10000,2025-02-27,1
CLM0045015,CUST0910954,VEH0910954,10000,2025-07-28,1
CLM0045016,CUST0910962,VEH0910962,10000,2025-03-21,1
CLM0045017,CUST0910976,VEH0910976,10000,2025-02-13,1
CLM0045018,CUST0910980,VEH0910980,10000,2025-10-07,1
CLM0045019,CUST0910982,VEH0910982,10000,2026-01-24,1
CLM0045020,CUST0911001,VEH0911001,10000,2026-02-25,1
CLM0045021,CUST0911009,VEH0911009,10000,2026-01-10,1
CLM0045022,CUST0911051,VEH0911051,10000,2025-12-28,1
CLM0045023,CUST0911075,VEH0911075,10000,2025-11-21,1
CLM0045024,CUST0911077,VEH0911077,10000,2025-12-21,1
CLM0045025,CUST0911078,VEH0911078,10000,2025-09-14,1
CLM0045026,CUST0911137,VEH0911137,10000,2025-09-14,1
CLM0045027,CUST0911155,VEH0911155,10000,2025-10-14,1
CLM0045028,CUST0911181,VEH0911181,10000,2025-12-21,1
CLM0045029,CUST0911201,VEH0911201,10000,2025-01-06,1
CLM0045030,CUST0911208,VEH0911208,10000,2025-08-28,1
CLM0045031,CUST0911214,VEH0911214,10000,2025-10-14,1
CLM0045032,CUST0911225,VEH0911225,10000,2025-06-28,1
CLM0045033,CUST0911232,VEH0911232,10000,2026-01-06,1
CLM0045034,CUST0911255,VEH0911255,10000,2026-01-07,1
CLM0045035,CUST0911267,VEH0911267,10000,2026-01-06,1
CLM0045036,CUST0911283,VEH0911283,10000,2025-08-07,1
CLM0045037,CUST0911306,VEH0911306,10000,2025-03-07,1
CLM0045038,CUST0911324,VEH0911324,10000,2025-10-21,1
CLM0045039,CUST0911338,VEH0911338,10000,2025-10-14,1
CLM0045040,CUST0911353,VEH0911353,10000,2025-06-21,1
CLM0045041,CUST0911388,VEH0911388,10000,2025-11-14,1
CLM0045042,CUST0911446,VEH0911446,10000,2025-10-21,1
CLM0045043,CUST0911450,VEH0911450,10000,2026-01-18,1
CLM0045044,CUST0911491,VEH0911491,10000,2025-05-28,1
CLM0045045,CUST0911513,VEH0911513,10000,2025-11-21,1
CLM0045046,CUST0911520,VEH0911520,10000,2025-01-06,1
CLM0045047,CUST0911552,VEH0911552,10000,2025-04-07,1
CLM0045048,CUST0911591,VEH0911591,10000,2025-06-21,1
CLM0045049,CUST0911667,VEH0911667,10000,2025-02-13,1
CLM0045050,CUST0911698,VEH0911698,10000,2025-12-28,1
CLM0045051,CUST0911739,VEH0911739,10000,2025-06-14,1
CLM0045052,CUST0911761,VEH0911761,10000,2025-08-14,1
CLM0045053,CUST0911763,VEH0911763,10000,2025-03-28,1
CLM0045054,CUST0911891,VEH0911891,10000,2025-03-21,1
CLM0045055,CUST0911923,VEH0911923,10000,2025-08-21,1
CLM0045056,CUST0911951,VEH0911951,10000,2025-06-14,1
CLM0045057,CUST0911971,VEH0911971,10000,2026-02-18,1
CLM0045058,CUST0911975,VEH0911975,10000,2025-09-07,1
CLM0045059,CUST0912001,VEH0912001,10000,2025-10-28,1
CLM0045060,CUST0912015,VEH0912015,10000,2025-06-07,1
CLM0045061,CUST0912041,VEH0912041,10000,2025-05-14,1
CLM0045062,CUST0912059,VEH0912059,10000,2025-09-28,1
CLM0045063,CUST0912071,VEH0912071,10000,2025-09-28,1
CLM0045064,CUST0912090,VEH0912090,10000,2025-12-21,1
CLM0045065,CUST0912092,VEH0912092,10000,2025-04-21,1
CLM0045066,CUST0912093,VEH0912093,10000,2025-10-28,1
CLM0045067,CUST0912175,VEH0912175,10000,2026-02-17,1
CLM0045068,CUST0912179,VEH0912179,10000,2025-07-28,1
CLM0045069,CUST0912182,VEH0912182,10000,2025-01-13,1
CLM0045070,CUST0912186,VEH0912186,10000,2025-09-28,1
CLM0045071,CUST0912187,VEH0912187,10000,2025-05-28,1
CLM0045072,CUST0912193,VEH0912193,10000,2025-09-07,1
CLM0045073,CUST0912216,VEH0912216,10000,2025-02-06,1
CLM0045074,CUST0912254,VEH0912254,10000,2026-02-18,1
CLM0045075,CUST0912278,VEH0912278,10000,2025-09-14,1
CLM0045076,CUST0912313,VEH0912313,10000,2025-11-21,1
CLM0045077,CUST0912333,VEH0912333,10000,2026-01-06,1
CLM0045078,CUST0912359,VEH0912359,10000,2025-11-21,1
CLM0045079,CUST0912363,VEH0912363,10000,2025-07-07,1
CLM0045080,CUST0912368,VEH0912368,10000,2025-01-06,1
CLM0045081,CUST0912434,VEH0912434,10000,2025-07-14,1
CLM0045082,CUST0912465,VEH0912465,10000,2025-10-07,1
CLM0045083,CUST0912483,VEH0912483,10000,2025-08-14,1
CLM0045084,CUST0912532,VEH0912532,10000,2025-05-21,1
CLM0045085,CUST0912591,VEH0912591,10000,2025-06-14,1
CLM0045086,CUST0912666,VEH0912666,10000,2026-01-11,1
CLM0045087,CUST0912697,VEH0912697,10000,2025-08-28,1
CLM0045088,CUST0912701,VEH0912701,10000,2026-02-26,1
CLM0045089,CUST0912705,VEH0912705,10000,2025-10-28,1
CLM0045090,CUST0912733,VEH0912733,10000,2025-02-20,1
CLM0045091,CUST0912734,VEH0912734,10000,2026-02-17,1
CLM0045092,CUST0912747,VEH0912747,10000,2025-02-13,1
CLM0045093,CUST0912757,VEH0912757,10000,2025-03-28,1
CLM0045094,CUST0912779,VEH0912779,10000,2025-02-20,1
CLM0045095,CUST0912809,VEH0912809,10000,2025-12-28,1
CLM0045096,CUST0912868,VEH0912868,10000,2025-11-28,1
CLM0045097,CUST0912902,VEH0912902,10000,2026-01-17,1
CLM0045098,CUST0912916,VEH0912916,10000,2025-01-06,1
CLM0045099,CUST0912919,VEH0912919,10000,2025-12-21,1
CLM0045100,CUST0912931,VEH0912931,10000,2025-05-21,1
CLM0045101,CUST0912957,VEH0912957,10000,2025-10-14,1
CLM0045102,CUST0912972,VEH0912972,10000,2025-05-14,1
CLM0045103,CUST0912986,VEH0912986,10000,2025-08-28,1
CLM0045104,CUST0912987,VEH0912987,10000,2026-02-09,1
CLM0045105,CUST0913025,VEH0913025,10000,2025-12-28,1
CLM0045106,CUST0913037,VEH0913037,10000,2025-06-28,1
CLM0045107,CUST0913044,VEH0913044,10000,2025-08-07,1
CLM0045108,CUST0913068,VEH0913068,10000,2025-11-28,1
CLM0045109,CUST0913100,VEH0913100,10000,2025-03-07,1
CLM0045110,CUST0913110,VEH0913110,10000,2025-09-07,1
CLM0045111,CUST0913139,VEH0913139,10000,2025-02-13,1
CLM0045112,CUST0913143,VEH0913143,10000,2025-10-07,1
CLM0045113,CUST0913158,VEH0913158,10000,2025-12-21,1
CLM0045114,CUST0913176,VEH0913176,10000,2025-01-20,1
CLM0045115,CUST0913179,VEH0913179,10000,2025-11-21,1
CLM0045116,CUST0913213,VEH0913213,10000,2025-11-21,1
CLM0045117,CUST0913219,VEH0913219,10000,2025-01-20,1
CLM0045118,CUST0913221,VEH0913221,10000,2025-12-28,1
CLM0045119,CUST0913233,VEH0913233,10000,2025-04-28,1
CLM0045120,CUST0913262,VEH0913262,10000,2025-10-07,1
CLM0045121,CUST0913303,VEH0913303,10000,2025-05-28,1
CLM0045122,CUST0913329,VEH0913329,10000,2025-01-27,1
CLM0045123,CUST0913336,VEH0913336,10000,2025-08-28,1
CLM0045124,CUST0913343,VEH0913343,10000,2025-06-21,1
CLM0045125,CUST0913344,VEH0913344,10000,2025-02-20,1
CLM0045126,CUST0913402,VEH0913402,10000,2025-04-14,1
CLM0045127,CUST0913445,VEH0913445,10000,2025-01-13,1
CLM0045128,CUST0913447,VEH0913447,10000,2025-11-28,1
CLM0045129,CUST0913448,VEH0913448,10000,2026-01-07,1
CLM0045130,CUST0913487,VEH0913487,10000,2025-12-28,1
CLM0045131,CUST0913539,VEH0913539,10000,2025-12-07,1
CLM0045132,CUST0913546,VEH0913546,10000,2025-04-28,1
CLM0045133,CUST0913549,VEH0913549,10000,2025-06-14,1
CLM0045134,CUST0913556,VEH0913556,10000,2025-05-07,1
CLM0045135,CUST0913570,VEH0913570,10000,2025-03-14,1
CLM0045136,CUST0913585,VEH0913585,10000,2025-07-28,1
CLM0045137,CUST0913597,VEH0913597,10000,2026-01-07,1
CLM0045138,CUST0913598,VEH0913598,10000,2025-11-21,1
CLM0045139,CUST0913658,VEH0913658,10000,2026-02-03,1
CLM0045140,CUST0913690,VEH0913690,10000,2025-04-21,1
CLM0045141,CUST0913746,VEH0913746,10000,2025-06-07,1
CLM0045142,CUST0913771,VEH0913771,10000,2025-07-07,1
CLM0045143,CUST0913779,VEH0913779,10000,2025-08-14,1
CLM0045144,CUST0913790,VEH0913790,10000,2025-03-14,1
CLM0045145,CUST0913797,VEH0913797,10000,2025-10-14,1
CLM0045146,CUST0913831,VEH0913831,10000,2025-04-07,1
CLM0045147,CUST0913879,VEH0913879,10000,2025-08-28,1
CLM0045148,CUST0913920,VEH0913920,10000,2026-01-28,1
CLM0045149,CUST0913921,VEH0913921,10000,2025-01-13,1
CLM0045150,CUST0913949,VEH0913949,10000,2025-12-07,1
CLM0045151,CUST0913954,VEH0913954,10000,2025-06-28,1
CLM0045152,CUST0913970,VEH0913970,10000,2025-12-07,1
CLM0045153,CUST0913998,VEH0913998,10000,2025-05-14,1
CLM0045154,CUST0914001,VEH0914001,10000,2026-01-27,1
CLM0045155,CUST0914011,VEH0914011,10000,2025-08-07,1
CLM0045156,CUST0914023,VEH0914023,10000,2025-02-20,1
CLM0045157,CUST0914061,VEH0914061,10000,2025-04-07,1
CLM0045158,CUST0914072,VEH0914072,10000,2025-08-14,1
CLM0045159,CUST0914114,VEH0914114,10000,2025-08-28,1
CLM0045160,CUST0914138,VEH0914138,10000,2025-12-07,1
CLM0045161,CUST0914201,VEH0914201,10000,2026-01-21,1
CLM0045162,CUST0914203,VEH0914203,10000,2025-01-06,1
CLM0045163,CUST0914217,VEH0914217,10000,2025-04-21,1
CLM0045164,CUST0914253,VEH0914253,10000,2025-02-06,1
CLM0045165,CUST0914285,VEH0914285,10000,2026-01-04,1
CLM0045166,CUST0914329,VEH0914329,10000,2025-07-14,1
CLM0045167,CUST0914332,VEH0914332,10000,2025-06-21,1
CLM0045168,CUST0914342,VEH0914342,10000,2026-02-18,1
CLM0045169,CUST0914370,VEH0914370,10000,2025-03-07,1
CLM0045170,CUST0914402,VEH0914402,10000,2025-12-07,1
CLM0045171,CUST0914415,VEH0914415,10000,2025-02-13,1
CLM0045172,CUST0914418,VEH0914418,10000,2025-02-06,1
CLM0045173,CUST0914420,VEH0914420,10000,2025-10-28,1
CLM0045174,CUST0914487,VEH0914487,10000,2025-03-14,1
CLM0045175,CUST0914520,VEH0914520,10000,2025-06-28,1
CLM0045176,CUST0914526,VEH0914526,10000,2025-07-21,1
CLM0045177,CUST0914547,VEH0914547,10000,2026-02-07,1
CLM0045178,CUST0914576,VEH0914576,10000,2025-01-27,1
CLM0045179,CUST0914580,VEH0914580,10000,2025-08-21,1
CLM0045180,CUST0914587,VEH0914587,10000,2025-02-20,1
CLM0045181,CUST0914591,VEH0914591,10000,2025-01-13,1
CLM0045182,CUST0914608,VEH0914608,10000,2025-11-07,1
CLM0045183,CUST0914636,VEH0914636,10000,2025-09-21,1
CLM0045184,CUST0914679,VEH0914679,10000,2025-04-14,1
CLM0045185,CUST0914685,VEH0914685,10000,2026-02-10,1
CLM0045186,CUST0914688,VEH0914688,10000,2025-03-14,1
CLM0045187,CUST0914698,VEH0914698,10000,2025-09-21,1
CLM0045188,CUST0914703,VEH0914703,10000,2025-02-27,1
CLM0045189,CUST0914729,VEH0914729,10000,2025-05-07,1
CLM0045190,CUST0914741,VEH0914741,10000,2025-01-27,1
CLM0045191,CUST0914871,VEH0914871,10000,2026-02-13,1
CLM0045192,CUST0914872,VEH0914872,10000,2025-01-27,1
CLM0045193,CUST0914876,VEH0914876,10000,2025-12-14,1
CLM0045194,CUST0914877,VEH0914877,10000,2025-09-14,1
CLM0045195,CUST0914886,VEH0914886,10000,2026-02-07,1
CLM0045196,CUST0914888,VEH0914888,10000,2025-12-28,1
CLM0045197,CUST0914906,VEH0914906,10000,2025-06-07,1
CLM0045198,CUST0914941,VEH0914941,10000,2025-01-20,1
CLM0045199,CUST0914946,VEH0914946,10000,2025-03-28,1
CLM0045200,CUST0914958,VEH0914958,10000,2025-07-28,1
CLM0045201,CUST0914964,VEH0914964,10000,2025-09-28,1
CLM0045202,CUST0914973,VEH0914973,10000,2025-08-28,1
CLM0045203,CUST0914987,VEH0914987,10000,2025-07-28,1
CLM0045204,CUST0914994,VEH0914994,10000,2026-02-13,1
CLM0045205,CUST0914998,VEH0914998,10000,2025-05-07,1
CLM0045206,CUST0915013,VEH0915013,10000,2025-08-28,1
CLM0045207,CUST0915023,VEH0915023,10000,2026-01-08,1
CLM0045208,CUST0915035,VEH0915035,10000,2025-10-14,1
CLM0045209,CUST0915046,VEH0915046,10000,2026-02-20,1
CLM0045210,CUST0915059,VEH0915059,10000,2026-01-15,1
CLM0045211,CUST0915098,VEH0915098,10000,2025-07-21,1
CLM0045212,CUST0915108,VEH0915108,10000,2025-12-28,1
CLM0045213,CUST0915163,VEH0915163,10000,2025-08-07,1
CLM0045214,CUST0915187,VEH0915187,10000,2025-07-28,1
CLM0045215,CUST0915202,VEH0915202,10000,2025-03-07,1
CLM0045216,CUST0915239,VEH0915239,10000,2025-11-07,1
CLM0045217,CUST0915296,VEH0915296,10000,2025-08-14,1
CLM0045218,CUST0915343,VEH0915343,10000,2026-02-06,1
CLM0045219,CUST0915346,VEH0915346,10000,2025-07-14,1
CLM0045220,CUST0915351,VEH0915351,10000,2026-01-23,1
CLM0045221,CUST0915368,VEH0915368,10000,2025-12-07,1
CLM0045222,CUST0915374,VEH0915374,10000,2025-05-07,1
CLM0045223,CUST0915402,VEH0915402,10000,2025-01-20,1
CLM0045224,CUST0915425,VEH0915425,10000,2025-12-07,1
CLM0045225,CUST0915444,VEH0915444,10000,2025-03-07,1
CLM0045226,CUST0915471,VEH0915471,10000,2026-02-01,1
CLM0045227,CUST0915475,VEH0915475,10000,2025-10-14,1
CLM0045228,CUST0915478,VEH0915478,10000,2025-10-14,1
CLM0045229,CUST0915482,VEH0915482,10000,2025-01-27,1
CLM0045230,CUST0915492,VEH0915492,10000,2025-11-28,1
CLM0045231,CUST0915520,VEH0915520,10000,2025-06-14,1
CLM0045232,CUST0915523,VEH0915523,10000,2025-09-07,1
CLM0045233,CUST0915552,VEH0915552,10000,2026-02-27,1
CLM0045234,CUST0915561,VEH0915561,10000,2026-01-26,1
CLM0045235,CUST0915567,VEH0915567,10000,2025-04-21,1
CLM0045236,CUST0915615,VEH0915615,10000,2025-04-07,1
CLM0045237,CUST0915645,VEH0915645,10000,2026-01-03,1
CLM0045238,CUST0915648,VEH0915648,10000,2025-08-21,1
CLM0045239,CUST0915682,VEH0915682,10000,2026-01-08,1
CLM0045240,CUST0915686,VEH0915686,10000,2026-01-30,1
CLM0045241,CUST0915687,VEH0915687,10000,2026-01-21,1
CLM0045242,CUST0915696,VEH0915696,10000,2025-04-14,1
CLM0045243,CUST0915704,VEH0915704,10000,2025-06-28,1
CLM0045244,CUST0915717,VEH0915717,10000,2025-07-21,1
CLM0045245,CUST0915735,VEH0915735,10000,2026-02-22,1
CLM0045246,CUST0915739,VEH0915739,10000,2025-09-28,1
CLM0045247,CUST0915779,VEH0915779,10000,2026-01-07,1
CLM0045248,CUST0915791,VEH0915791,10000,2025-03-21,1
CLM0045249,CUST0915803,VEH0915803,10000,2025-11-21,1
CLM0045250,CUST0915805,VEH0915805,10000,2025-11-14,1
CLM0045251,CUST0915814,VEH0915814,10000,2026-01-16,1
CLM0045252,CUST0915840,VEH0915840,10000,2025-10-14,1
CLM0045253,CUST0915871,VEH0915871,10000,2025-06-14,1
CLM0045254,CUST0915918,VEH0915918,10000,2026-02-27,1
CLM0045255,CUST0915943,VEH0915943,10000,2025-03-21,1
CLM0045256,CUST0915970,VEH0915970,10000,2025-01-20,1
CLM0045257,CUST0916070,VEH0916070,10000,2025-06-28,1
CLM0045258,CUST0916099,VEH0916099,10000,2025-09-07,1
CLM0045259,CUST0916107,VEH0916107,10000,2025-01-20,1
CLM0045260,CUST0916111,VEH0916111,10000,2026-02-17,1
CLM0045261,CUST0916134,VEH0916134,10000,2025-01-20,1
CLM0045262,CUST0916159,VEH0916159,10000,2025-07-07,1
CLM0045263,CUST0916176,VEH0916176,10000,2025-05-28,1
CLM0045264,CUST0916231,VEH0916231,10000,2026-01-30,1
CLM0045265,CUST0916235,VEH0916235,10000,2025-07-07,1
CLM0045266,CUST0916288,VEH0916288,10000,2026-01-16,1
CLM0045267,CUST0916306,VEH0916306,10000,2025-09-21,1
CLM0045268,CUST0916311,VEH0916311,10000,2025-12-07,1
CLM0045269,CUST0916336,VEH0916336,10000,2025-11-21,1
CLM0045270,CUST0916358,VEH0916358,10000,2025-09-28,1
CLM0045271,CUST0916398,VEH0916398,10000,2026-01-19,1
CLM0045272,CUST0916399,VEH0916399,10000,2025-08-21,1
CLM0045273,CUST0916422,VEH0916422,10000,2026-01-18,1
CLM0045274,CUST0916433,VEH0916433,10000,2025-09-07,1
CLM0045275,CUST0916451,VEH0916451,10000,2025-06-21,1
CLM0045276,CUST0916479,VEH0916479,10000,2025-03-21,1
CLM0045277,CUST0916495,VEH0916495,10000,2025-06-28,1
